text_id,text,domain,sentiment,source,language
e8a1c0e5-24a4-4aaa-986a-c6a9556bb87f,แอปโอเค้เกินคาด,platform,Positive,synthetic_wisesight_like,th
1339756d-a55b-4efe-a85b-4168d6fdab5b,แพ็กของอยู่ในระดับปกติ 😐,delivery,Neutral,synthetic_wisesight_like,th
2f62ad9b-f5c3-4424-977c-6b861a57c1a1,ชอบความรวดเร็วแบบนี้,delivery,Positive,synthetic_wisesight_like,th
77fa4d55-ad80-4b29-979c-e904dbf10699,ชอบบริการแบบนี้ ถือว่าได้,service,Positive,synthetic_wisesight_like,th
f37884d4-d6c5-4868-913c-d7d4cfbd5a39,ราคาไม่โอเคเลย,product,Negative,synthetic_wisesight_like,th
8af2492e-17ba-4ac3-8090-425c26b47780,ผิดหวังกับการดูแล,service,Negative,synthetic_wisesight_like,th
b2d72e83-81df-4697-b1ed-1fb06b19c684,ความรวดเร็วเฉยๆ ยังไม่มีอะไรโดดเด่น,delivery,Neutral,synthetic_wisesight_like,th
0fd682af-9511-427a-9ea4-a7df0ae17b2f,คุณภาพอยู่ในระดับปกติ,product,Neutral,synthetic_wisesight_like,th
a6414119-aace-4ac2-acba-3a7d630908c4,ราคาควรปรับปรุง 😒,product,Negative,synthetic_wisesight_like,th
ea04d647-3697-46c6-ab5c-d53b3a40b1d3,ราคาดีมาก ประทับใจ 🙂,product,Positive,synthetic_wisesight_like,th
4f9652a7-419b-4ebf-bd39-1c4af9714ee3,ประสบการณ์แย่กว่าที่คิด,platform,Negative,synthetic_wisesight_like,th
618d07d5-f4a4-4a26-bc69-12159b5bd803,การดูแลแย่กว่าที่คิด,service,Negative,synthetic_wisesight_like,th
296890b4-49f6-4303-b048-7d50c21d40b5,แอปไม่โอเค้เลย 😤,platform,Negative,synthetic_wisesight_like,th
7c8d0432-174d-43c5-8e31-a35d4f65baf0,ความรวดเร็วก็โอเคนะ,delivery,Neutral,synthetic_wisesight_like,th
630bfc0a-3c24-4eed-907a-68d21a61449b,ชอบประสบการณ์แบบนี้ 🙂,platform,Positive,synthetic_wisesight_like,th
116b6c87-8a72-4b01-82fd-e5c24c6d5f4c,สินค้าอยู่ในระดับปกติ,product,Neutral,synthetic_wisesight_like,th
558cd09f-cfba-40fe-9a44-c2ea6840a8d8,การใช้งานควรปรับปรุง,platform,Negative,synthetic_wisesight_like,th
a936f167-74ba-4684-8bba-e7799a4b8c2b,ถือว่าความรวดเร็วทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
aa073244-ecce-436f-88ec-435952649f7e,ความคุ้มค่าไม่โอเคเลย,product,Negative,synthetic_wisesight_like,th
d0d7c98b-d7e7-4099-85e9-d5df8a5b59e7,คุณภาพดีมาก ประทับใจ,product,Positive,synthetic_wisesight_like,th
6f55dbf5-efb5-4f73-8c19-ff085ed9b881,ถือว่าแพ็กของทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
8d3b5a03-aa41-46ae-8d47-6b640196c9cc,ถือว่าประสบการณ์ทำได้ดี,platform,Positive,synthetic_wisesight_like,th
ba759eb6-8da7-493b-aaa3-495aae8d4dfb,ถือว่าแอปทำได้ดี 👍,platform,Positive,synthetic_wisesight_like,th
2c7e610e-bea0-479d-80c0-ff5d089e6e11,ประสบการณ์ควรปรับปรุง ถือว่าได้ 🙄,platform,Negative,synthetic_wisesight_like,th
84c8e1e5-c6c8-4c2f-a34a-952f631983fd,แอปเฉยๆ ยังไม่มีอะไรโดดเด่น,platform,Neutral,synthetic_wisesight_like,th
5c8af8cc-f29f-4c4f-b890-a33def005e5f,พนักงานโอเคเกินคาด,service,Positive,synthetic_wisesight_like,th
c4b18e00-bfba-4c4a-85ab-f530b142fb9b,การตอบกลับก็โอเคนะ,service,Neutral,synthetic_wisesight_like,th
abf9fa60-333c-475e-b308-fe20318f6f02,ประสบการณ์ก็โอเคนะ 😐,platform,Neutral,synthetic_wisesight_like,th
6998387e-82cc-43fe-bc3c-997893129caf,แพ็กของก็โอเคนะ 😐,delivery,Neutral,synthetic_wisesight_like,th
c066e154-7e94-4ba1-b855-e6a3c8a944d2,พนักงานไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,service,Neutral,synthetic_wisesight_like,th
ab9a451b-ea93-4e08-9374-82c6feadb1b1,จัดส่งดีมาก ประทับใจ,delivery,Positive,synthetic_wisesight_like,th
7937dbac-b359-43e1-a589-8a726cc69f24,แอปก็โอเค้นะ,platform,Neutral,synthetic_wisesight_like,th
54e7c9e2-2011-450d-9712-00dc7b6800fa,ความคุ้มค่าอยู่ในระดับปกติ,product,Neutral,synthetic_wisesight_like,th
244a01b9-0704-49a1-b831-49f024408253,ความคุ้มค่าแย่กว่าที่คิด 🙄,product,Negative,synthetic_wisesight_like,th
83885c38-e5bd-4e88-8e77-efb78ed1250b,พนักงานไม่โอเคเลย,service,Negative,synthetic_wisesight_like,th
9ecfd4ba-c3d0-48a0-9fa0-d2cb07bb8949,แอปโอเค้เกินคาด 🙂,platform,Positive,synthetic_wisesight_like,th
61e584e0-acfa-4fa7-b281-79b152493c8e,ชอบแอปแบบนี้,platform,Positive,synthetic_wisesight_like,th
35f4fdf3-9978-4a38-9dbb-be69abf4421e,ผิดหวังกับการใช้งาน 🙄,platform,Negative,synthetic_wisesight_like,th
44eb146b-62ad-4d85-91f5-bad800e15ead,แอปเฉยๆ ยังไม่มีอะไรโดดเด่น,platform,Neutral,synthetic_wisesight_like,th
8beb5ec9-77be-4f9a-83a7-c454ca1e3ecc,แพ็กของแย่กว่าที่คิด ถือว่าได้ 😒,delivery,Negative,synthetic_wisesight_like,th
dcf2ea12-2819-4b6f-bad8-77044aa76e31,การดูแลควรปรับปรุง,service,Negative,synthetic_wisesight_like,th
3b98f124-4771-41ef-8ebd-09553f747283,การดูแลอยู่ในระดับปกติ,service,Neutral,synthetic_wisesight_like,th
855ca944-312a-4abe-83b9-ebf3b8ffb603,ชอบพนักงานแบบนี้,service,Positive,synthetic_wisesight_like,th
e228fe35-cb18-4d5c-8a40-dffde4b8a7d9,ชอบความคุ้มค่าแบบนี้,product,Positive,synthetic_wisesight_like,th
da0bf16b-83d0-4c0f-a5f6-100f66003667,การตอบกลับควรปรับปรุง,service,Negative,synthetic_wisesight_like,th
d1ad585b-91b1-4249-b9fe-92797f61895e,พนักงานควรปรับปรุง,service,Negative,synthetic_wisesight_like,th
2fea84bd-2160-416f-ba8f-155ccb9a5349,พนักงานควรปรับปรุง ฟีลแบบ 😤,service,Negative,synthetic_wisesight_like,th
ce317276-7251-4fcd-9400-e87537480cb2,ความรวดเร็วอยู่ในระดับปกติ ถือว่าได้ 😐,delivery,Neutral,synthetic_wisesight_like,th
9e3a30e3-6057-4fce-8c71-0f34ef108548,แอปควรปรับปรุง 😒,platform,Negative,synthetic_wisesight_like,th
d7cfb900-362b-4824-a8d3-5c5ce23ed61e,ความรวดเร็วดีมาก ประทับใจ,delivery,Positive,synthetic_wisesight_like,th
425f8a2e-8e01-4e42-96d3-ae27269d61db,การตอบกลับดีมาก ประทับใจ,service,Positive,synthetic_wisesight_like,th
6edab750-8f97-4c52-874b-bdc6989d61a5,ถือว่าจัดส่งทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
8130bc73-3d6e-4c6e-9791-caaa5a312d41,การดูแลแย่กว่าที่คิด,service,Negative,synthetic_wisesight_like,th
e73ba50b-5240-4858-922d-dcd19ea65dba,ผิดหวังกับการดูแล 😤,service,Negative,synthetic_wisesight_like,th
0ae7645a-6755-45a6-9d35-73b580a86b0f,การดูแลก็โอเคนะ,service,Neutral,synthetic_wisesight_like,th
a29c1431-74c4-4f0b-b6c0-bbce3501f5f1,จัดส่งไม่ได้แย่ แต่ก็ไม่ได้ดีม้าก โอเคอยู่ 😐,delivery,Neutral,synthetic_wisesight_like,th
e3ffe131-c9d1-4fd7-aa67-b038030f103e,ความรวดเร็วไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,delivery,Neutral,synthetic_wisesight_like,th
0c2985f8-7e32-40f2-bd45-124c08027308,ประสบการณ์ดีม้าก ประทับใจ 🙂,platform,Positive,synthetic_wisesight_like,th
c75575fa-7873-4dc6-8389-113f20d0331f,แพ็กของอยู่ในระดับปกติ,delivery,Neutral,synthetic_wisesight_like,th
1f18ef8a-7a2c-4765-82dd-5090e62ab799,สินค้าไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,product,Neutral,synthetic_wisesight_like,th
53fbdba7-aaca-41f9-bb3e-290674e87cda,ความรวดเร็วไม่ได้แย่ แต่ก็ไม่ได้ดีม้าก 😐,delivery,Neutral,synthetic_wisesight_like,th
94ef2fa6-e1a0-4aa1-b81a-8dea2579daf1,ระบบแย่กว่าที่คิด,platform,Negative,synthetic_wisesight_like,th
b2317239-3596-4342-802e-f4d9cfc52a3c,ชอบราคาแบบนี้,product,Positive,synthetic_wisesight_like,th
38355e6e-c466-42f0-a249-f34054849116,ราคาโอเคเกินคาด,product,Positive,synthetic_wisesight_like,th
b6ea5e47-a3a7-4382-974a-10d7650408ee,คุณภาพอยู่ในระดับปกติ,product,Neutral,synthetic_wisesight_like,th
84670a6d-0020-4cdc-a7cc-eaf85e758079,การตอบกลับไม่ได้แย่ แต่ก็ไม่ได้ดีมาก 🤔,service,Neutral,synthetic_wisesight_like,th
f5d71a25-fd89-44de-b690-33ef87cff4d3,ชอบจัดส่งแบบนี้ 🙂,delivery,Positive,synthetic_wisesight_like,th
784ab85e-bfb3-4061-9e82-2cc641e71129,บริการไม่ได้แย่ แต่ก็ไม่ได้ดีมาก แม่ง,service,Neutral,synthetic_wisesight_like,th
9851e9aa-503a-429f-a339-29d30983f772,ประสบการณ์แย่กว่าที่คิด 🙄,platform,Negative,synthetic_wisesight_like,th
a3a23826-756c-454b-9b3b-3327c7fb2c1c,ความคุ้มค่าเฉยๆ ยังไม่มีอะไรโดดเด่น 🤔,product,Neutral,synthetic_wisesight_like,th
d490b274-1399-4dcd-9aaf-bd5af27329d6,ราคาไม่โอเคเลย,product,Negative,synthetic_wisesight_like,th
4cf09049-6e90-4260-ac8a-db7750e1b817,แอปอยู่ในระดับปกติ,platform,Neutral,synthetic_wisesight_like,th
996aa877-6c1e-40cd-bf2b-5eddcd65674b,ผิดหวังกับคุณภาพ เฉยๆ,product,Negative,synthetic_wisesight_like,th
6e20f21d-0320-4626-896a-5475d08a856f,ระบบไม่โอเคเลย โอเคอยู่ 😒,platform,Negative,synthetic_wisesight_like,th
0dd1102e-a6d5-4aa5-9415-c5313f0ee211,ถือว่าการดูแลทำได้ดี,service,Positive,synthetic_wisesight_like,th
80a0eb6f-96ed-4c88-ac15-5dc94ce7f192,ถือว่าราคาทำได้ดี,product,Positive,synthetic_wisesight_like,th
ff6a442d-ef6d-47fe-85fd-5a47418de845,ชอบการใช้งานแบบนี้,platform,Positive,synthetic_wisesight_like,th
abad3acb-c692-4f2c-be25-5c56d2f74733,ระบบแย่กว่าที่คิด,platform,Negative,synthetic_wisesight_like,th
df6d2a33-9ac3-4db8-b0d5-dae4b819066e,จัดส่งควรปรับปรุง,delivery,Negative,synthetic_wisesight_like,th
d74dacc7-c301-4074-b1bc-e0ccc4c796c0,ชอบความรวดเร็วแบบนี้,delivery,Positive,synthetic_wisesight_like,th
90de8713-9a5a-43c0-97bf-3fabdfdee572,ถือว่าพนักงานทำได้ดี 🙂,service,Positive,synthetic_wisesight_like,th
0a40969d-a03c-4927-8df6-2e2255a9bf7d,การดูแลไม่โอเคเลย,service,Negative,synthetic_wisesight_like,th
f9a4fcc4-c0ff-43c2-9b9d-6b93cb19a657,ถือว่าการตอบกลับทำได้ดี เฉยๆ 😊,service,Positive,synthetic_wisesight_like,th
8ea75739-6981-4aae-b32d-e61d400de001,ราคาไม่โอเคเลย แม่ง 🙄,product,Negative,synthetic_wisesight_like,th
275bab06-f913-49e5-bec6-744a77178655,ผิดหวังกับประสบการณ์,platform,Negative,synthetic_wisesight_like,th
e177821d-d57a-48f1-b3ce-fa806c096d54,ระบบไม่ได้แย่ แต่ก็ไม่ได้ดีมาก เฉยๆ 🤔,platform,Neutral,synthetic_wisesight_like,th
d6aaa934-621c-4d64-acb5-6aff64df3792,ราคาควรปรับปรุง,product,Negative,synthetic_wisesight_like,th
be3c3696-b821-46b5-8f91-45b18fea8be2,ราคาก็โอเคนะ ถือว่าได้,product,Neutral,synthetic_wisesight_like,th
938aaf69-1332-44c8-94ca-3f962d310e33,คุณภาพอยู่ในระดับปกติ เฉยๆ 🤔,product,Neutral,synthetic_wisesight_like,th
0b51aa5c-3e7d-43ce-854b-1c47acacc7e3,ชอบการตอบกลับแบบนี้ 👍,service,Positive,synthetic_wisesight_like,th
561fd5b1-c5fb-4e6c-94ff-9f9b520c034d,การใช้งานโอเคเกินคาด เฉยๆ 😊,platform,Positive,synthetic_wisesight_like,th
07339875-3d1a-4ef2-a2a2-3f65ffbcb49a,คุณภาพควรปรับปรุง,product,Negative,synthetic_wisesight_like,th
d78628af-c2a4-4df1-a577-1f9634dd395b,ประสบการณ์ไม่โอเคเลย 🙄,platform,Negative,synthetic_wisesight_like,th
cae15993-6613-4210-8726-7ded1acfa585,ชอบความรวดเร็วแบบนี้,delivery,Positive,synthetic_wisesight_like,th
d533cb6a-3072-4cf3-93ce-cb4d77d593e2,บริการดีมาก ประทับใจ 🙂,service,Positive,synthetic_wisesight_like,th
38ebab12-80ca-432a-8dd1-f29cec8b186e,ถือว่าพนักงานทำได้ดี,service,Positive,synthetic_wisesight_like,th
749f47fb-c1bc-4301-86d5-7005a6f97d96,การดูแลไม่โอเค้เลย,service,Negative,synthetic_wisesight_like,th
515aec10-c11b-4573-a892-389936ad985f,จัดส่งก็โอเคนะ,delivery,Neutral,synthetic_wisesight_like,th
115a4187-181c-49bc-8bb8-27313a70d0c6,แพ็กของไม่ได้แย่ แต่ก็ไม่ได้ดีม้าก 🤔,delivery,Neutral,synthetic_wisesight_like,th
e0679c61-a7aa-4381-a405-fcda3a58af46,การใช้งานเฉยๆ ยังไม่มีอะไรโดดเด่น,platform,Neutral,synthetic_wisesight_like,th
ba94cfc3-5311-408f-8855-2674cfd179ef,ถือว่าแพ็กของทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
2859560e-58d3-4c59-9fa7-8120f8b36c68,ชอบแพ็กของแบบนี้,delivery,Positive,synthetic_wisesight_like,th
17963fbb-38a4-4c04-9ccf-1ffe92f1b218,คุณภาพโอเคเกินคาด,product,Positive,synthetic_wisesight_like,th
90ad1df1-13e6-42eb-b1a8-8c30745b69ac,ความคุ้มค่าควรปรับปรุง 🙄,product,Negative,synthetic_wisesight_like,th
417100f7-61f8-44e2-8f4f-01c0411c2e50,จัดส่งอยู่ในระดับปกติ โอเคอยู่,delivery,Neutral,synthetic_wisesight_like,th
a22f0869-808c-4fef-91b1-831139fe5c27,แพ็กของโอเคเกินคาด,delivery,Positive,synthetic_wisesight_like,th
a196f99c-8ca7-433a-b5f4-7bb8c12c2a43,ผิดหวังกับความคุ้มค่า,product,Negative,synthetic_wisesight_like,th
c168612c-553f-4367-ae91-0bccce5f925c,พนักงานโอเคเกินคาด,service,Positive,synthetic_wisesight_like,th
3eedcfca-e3d1-4ae5-8227-648829536ec1,คุณภาพโอเคเกินคาด,product,Positive,synthetic_wisesight_like,th
a0e87c92-9500-4ac9-91e0-8e18479506d0,ถือว่าความคุ้มค่าทำได้ดี,product,Positive,synthetic_wisesight_like,th
1f087671-7243-4987-b335-db735e2faaac,ประสบการณ์ควรปรับปรุง,platform,Negative,synthetic_wisesight_like,th
4992769e-86f0-46ae-94d6-e8ce5e0a2255,ความรวดเร็วควรปรับปรุง,delivery,Negative,synthetic_wisesight_like,th
3c610b31-d64c-4838-aa5c-951585b8bae6,พนักงานไม่โอเคเรย 😤,service,Negative,synthetic_wisesight_like,th
4e6f9ab9-1608-4267-89be-d13196cddfbe,พนักงานก็โอเคนะ,service,Neutral,synthetic_wisesight_like,th
7d3f2db3-4dca-415d-b7e9-23849e374e8f,การดูแลควรปรับปรุง 😒,service,Negative,synthetic_wisesight_like,th
73a5ac5d-7c75-491f-8d01-864303e48a25,ผิดหวังกับการใช้งาน,platform,Negative,synthetic_wisesight_like,th
84e0cfd5-3b4e-41a9-b728-1845eaccedd1,ชอบการตอบกลับแบบนี้,service,Positive,synthetic_wisesight_like,th
184f01fd-2af4-4a04-8056-0b7fa36122f2,ถือว่าแพ็กของทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
136f00db-0cce-474d-9007-479b7dd6d498,คุณภาพไม่ได้แย่ แต่ก็ไม่ได้ดีมาก 😐,product,Neutral,synthetic_wisesight_like,th
b4285b1d-ae95-4539-81a5-a5cb74b31758,ถือว่าราคาทำได้ดี 😊,product,Positive,synthetic_wisesight_like,th
9fcdb043-a6eb-4862-a510-d535c37140a1,คุณภาพแย่กว่าที่คิด,product,Negative,synthetic_wisesight_like,th
ae59ce31-e66a-4c9f-a5f6-e895431e1431,ความคุ้มค่าไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,product,Neutral,synthetic_wisesight_like,th
5a2814de-a234-45c5-bbf5-b9e10f8697a7,ความรวดเร็วดีมาก ประทับใจ,delivery,Positive,synthetic_wisesight_like,th
861036bc-4754-4159-a85d-cee9ab5979d5,ผิดหวังกับจัดส่ง,delivery,Negative,synthetic_wisesight_like,th
29a3c3fe-a20d-4d57-9b08-7eff016f1bd8,ระบบควรปรับปรุง 😒,platform,Negative,synthetic_wisesight_like,th
76b9a77b-a7ca-461f-bc31-677a9d23b6e4,แพ็กของเฉยๆ ยังไม่มีอะไรโดดเด่น,delivery,Neutral,synthetic_wisesight_like,th
57feaced-ac15-4adf-9a5f-7c6dbcdca3cf,แอปดีมาก ประทับใจ 😊,platform,Positive,synthetic_wisesight_like,th
297432bb-c6de-4bf6-9cd0-29e833d17ab1,ราคาดีมาก ประทับใจ 😊,product,Positive,synthetic_wisesight_like,th
af58a0b3-9741-4fef-ba45-367b1c076ab0,แพ็กของอยู่ในระดับปกติ โอเคอยู่ 😐,delivery,Neutral,synthetic_wisesight_like,th
9fb58c9b-99d9-45b4-a3b2-06384ef68408,ราคาดีมาก ประทับใจ,product,Positive,synthetic_wisesight_like,th
47a9298f-1637-4e3b-b86a-4b88b0079a6c,ถือว่าจัดส่งทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
90d4ea6f-a098-4025-b72b-eb7cc084ef0e,ความคุ้มค่าอยู่ในระดับปกติ ถือว่าได้,product,Neutral,synthetic_wisesight_like,th
2eb04bab-f244-4bd9-bff6-a6b3a45739f6,การใช้งานอยู่ในระดับปกติ,platform,Neutral,synthetic_wisesight_like,th
fadfc334-8fff-4af1-884d-e3df24fd8946,ราคาเฉยๆ ยังไม่มีอะไรโดดเด่น,product,Neutral,synthetic_wisesight_like,th
2138b668-b25b-4658-a767-b5485bb885e2,ความคุ้มค่าโอเคเกินคาด เฉยๆ 😊,product,Positive,synthetic_wisesight_like,th
93bca764-532b-429c-b0bb-58db38a6b6ea,ผิดหวังกับการดูแล,service,Negative,synthetic_wisesight_like,th
7c1fb239-bbac-4ea3-b8a3-67631a77bcf5,ชอบแพ็กของแบบนี้,delivery,Positive,synthetic_wisesight_like,th
b292082c-ece1-4332-9106-252632b6b700,ระบบก็โอเคนะ เฉยๆ 😐,platform,Neutral,synthetic_wisesight_like,th
f5eda7fe-bc95-42ff-853e-cef3a98fe160,การดูแลไม่โอเค้เรย 🙄,service,Negative,synthetic_wisesight_like,th
0b0f1313-4213-4ad7-8c9f-1105f14d523e,แพ็กของอยู่ในระดับปกติ,delivery,Neutral,synthetic_wisesight_like,th
9220efdd-05ca-499f-8c9b-f2316fd693ad,การตอบกลับไม่โอเคเลย,service,Negative,synthetic_wisesight_like,th
c6f44158-7eb4-4106-9c89-28fef6a83aa4,ผิดหวังกับประสบการณ์ โอเคอยู่ 😤,platform,Negative,synthetic_wisesight_like,th
2fa85a1b-6485-4bc3-821c-025743412b6d,ราคาดีมาก ประทับใจ ฟีลแบบ,product,Positive,synthetic_wisesight_like,th
af7cb98c-8b12-4b6c-bc0e-1d96a6e3c729,ประสบการณ์ควรปรับปรุง,platform,Negative,synthetic_wisesight_like,th
16fef404-7fac-46ab-87f8-c28b98d6cc92,ผิดหวังกับการตอบกลับ,service,Negative,synthetic_wisesight_like,th
6ac69f8e-efa2-4e6b-b935-ed708e57dcc0,การดูแลดีมาก ประทับใจ,service,Positive,synthetic_wisesight_like,th
dae53f10-2691-49df-a071-f16d66643aa2,ประสบการณ์ไม่ได้แย่ แต่ก็ไม่ได้ดีมาก เฉยๆ 😐,platform,Neutral,synthetic_wisesight_like,th
29e8bf4b-2e3e-4407-aa15-4c8f581aaac7,ราคาดีมาก ประทับใจ,product,Positive,synthetic_wisesight_like,th
d5346f5c-6a17-4215-a863-bfd5f935cdf1,แอปไม่ได้แย่ แต่ก็ไม่ได้ดีมาก 🤔,platform,Neutral,synthetic_wisesight_like,th
e746755f-fe94-41d5-8e9c-a1f640e4fc66,ความคุ้มค่าก็โอเคนะ 😐,product,Neutral,synthetic_wisesight_like,th
c0b29c45-e770-4392-8576-534117c79013,ชอบความคุ้มค่าแบบนี้,product,Positive,synthetic_wisesight_like,th
b15dc029-0af5-45d7-a1cb-3415dffa97c8,การตอบกลับไม่โอเคเลย 😒,service,Negative,synthetic_wisesight_like,th
bb5cac35-ff8a-4bed-89d4-13df0af0cfd1,ชอบประสบการณ์แบบนี้,platform,Positive,synthetic_wisesight_like,th
e8ad2029-951b-45df-a929-8c000ce9285b,คุณภาพเฉยๆ ยังไม่มีอะไรโดดเด่น,product,Neutral,synthetic_wisesight_like,th
299695e5-eab8-4ff6-b049-9dff3c685dcf,ผิดหวังกับพนักงาน แม่ง,service,Negative,synthetic_wisesight_like,th
20ed1f64-1885-4e67-8129-b8aa6b59dcc7,ราคาแย่กว่าที่คิด 😒,product,Negative,synthetic_wisesight_like,th
73d40569-33c0-4f4d-8ca4-94491b26b789,แพ็กของไม่โอเค้เรย,delivery,Negative,synthetic_wisesight_like,th
65d07e45-caef-407b-8d40-fd99b5704269,แอปโอเคเกินคาด ถือว่าได้ 🙂,platform,Positive,synthetic_wisesight_like,th
3034c2f6-1697-4d88-ba15-ff1c59faab1a,ถือว่าจัดส่งทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
bba1f171-ea37-4c10-8f24-78dfe1a67c65,ชอบพนักงานแบบนี้ 👍,service,Positive,synthetic_wisesight_like,th
0e0a3c57-127b-4489-8f8a-f7736c9ae59c,ระบบไม่ได้แย่ แต่ก็ไม่ได้ดีม้าก 😐,platform,Neutral,synthetic_wisesight_like,th
698e369f-2542-4f4b-95d8-4349eef415d8,แอปไม่โอเค้เลย,platform,Negative,synthetic_wisesight_like,th
bf280563-a7dc-4e1a-bf2e-b2d76b934f89,พนักงานอยู่ในระดับปกติ,service,Neutral,synthetic_wisesight_like,th
8ffa7dc4-f4d7-4eed-9e3f-71b4068cff61,จัดส่งเฉยๆ ยังไม่มีอะไรโดดเด่น 😐,delivery,Neutral,synthetic_wisesight_like,th
d70399be-1bf9-41c9-b3f5-f4c7d00e4166,ชอบสินค้าแบบนี้ เฉยๆ 🙂,product,Positive,synthetic_wisesight_like,th
7e1b0abe-e334-4c3d-b263-3b427bdbfb4a,ถือว่าการดูแลทำได้ดี ถือว่าได้,service,Positive,synthetic_wisesight_like,th
fd23865d-1698-4835-ac41-3808e99da2c7,การใช้งานโอเค้เกินคาด,platform,Positive,synthetic_wisesight_like,th
d30e2493-5ec4-427e-b95a-f08d857cffc0,ชอบความคุ้มค่าแบบนี้,product,Positive,synthetic_wisesight_like,th
c9e0ec70-6108-4f85-b3ea-3a8cac397cef,ผิดหวังกับความคุ้มค่า,product,Negative,synthetic_wisesight_like,th
ccde1ddf-c71b-4265-bdab-3ecefa35bbec,บริการเฉยๆ ยังไม่มีอารัยโดดเด่น ฟีลแบบ 🤔,service,Neutral,synthetic_wisesight_like,th
c029883e-30b5-409a-a37b-1b498141d5fb,ชอบพนักงานแบบนี้,service,Positive,synthetic_wisesight_like,th
9d52f4e7-8856-4d1c-a590-00ed19828db2,การตอบกลับอยู่ในระดับปกติ 🤔,service,Neutral,synthetic_wisesight_like,th
0782387c-8e5d-48c0-99f6-8a8df719035a,ความรวดเร็วไม่โอเคเลย,delivery,Negative,synthetic_wisesight_like,th
83c98338-c527-4fa3-81e7-db9f20f4937e,ความคุ้มค่าโอเคเกินคาด แม่ง 😊,product,Positive,synthetic_wisesight_like,th
5bb980f1-3680-4c73-af58-732b89c7e8ae,ความคุ้มค่าอยู่ในระดับปกติ,product,Neutral,synthetic_wisesight_like,th
3665ae04-7fd2-48c0-9683-77cbff10cf45,ชอบจัดส่งแบบนี้ 🙂,delivery,Positive,synthetic_wisesight_like,th
f6cd527c-47ef-4375-8aac-48490ec379f5,ระบบโอเคเกินคาด 🙂,platform,Positive,synthetic_wisesight_like,th
7dbff900-abe0-4a92-9b6d-4749a9770a4c,พนักงานไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,service,Neutral,synthetic_wisesight_like,th
8ab56b33-aa6f-4fd0-b98f-a8f95ffeb966,แพ็กของดีมาก ประทับใจ เฉยๆ,delivery,Positive,synthetic_wisesight_like,th
15940d6b-abe4-4445-a6a6-7592b6e596c2,ชอบการดูแลแบบนี้ เฉยๆ,service,Positive,synthetic_wisesight_like,th
8ea0d283-3578-40a3-b0f8-643f0551bc19,การดูแลก็โอเคนะ ถือว่าได้,service,Neutral,synthetic_wisesight_like,th
e1eb20a9-3dde-4e0a-b6d6-640a9fce41aa,ถือว่าประสบการณ์ทำได้ดี,platform,Positive,synthetic_wisesight_like,th
3ef73c2a-620c-4a8b-bb4b-ce875f18b7f7,แอปดีมาก ประทับใจ,platform,Positive,synthetic_wisesight_like,th
06e5e3d9-643b-4435-8397-5b0eb4a083d2,ราคาเฉยๆ ยังไม่มีอะไรโดดเด่น,product,Neutral,synthetic_wisesight_like,th
938438dd-624f-40a2-929d-83e7ad1c1097,ผิดหวังกับจัดส่ง 😤,delivery,Negative,synthetic_wisesight_like,th
54221bc1-afd5-452b-ad9d-6490fe42ab7a,จัดส่งก็โอเคนะ,delivery,Neutral,synthetic_wisesight_like,th
936c86b6-e75e-4867-8c05-3572a1e90499,ความคุ้มค่าโอเคเกินคาด,product,Positive,synthetic_wisesight_like,th
a7dc6c7a-0fba-4434-b180-649d45f1372f,การดูแลแย่กว่าที่คิด,service,Negative,synthetic_wisesight_like,th
c5c852c1-12d9-4ebd-9914-be75a2ce7aa2,ความคุ้มค่าแย่กว่าที่คิด,product,Negative,synthetic_wisesight_like,th
c848b36b-722d-411d-bbe6-5926287efc11,แอปดีม้าก ประทับใจ 😊,platform,Positive,synthetic_wisesight_like,th
5b5a37ef-2540-4d00-8cc2-882a92952c7e,สินค้าไม่โอเคเลย,product,Negative,synthetic_wisesight_like,th
7ba2057a-5848-4808-9d51-a4dac3a110d1,ราคาโอเคเกินคาด,product,Positive,synthetic_wisesight_like,th
d5e7fb6f-002f-4d0c-a6da-ea0086f20bb0,ผิดหวังกับคุณภาพ,product,Negative,synthetic_wisesight_like,th
ec1f1e1d-fa74-4776-bd66-74cfdc14d6f0,ราคาแย่กว่าที่คิด,product,Negative,synthetic_wisesight_like,th
41c480f3-9ca9-415e-a9d6-094e6255c243,คุณภาพดีมาก ประทับใจ 😊,product,Positive,synthetic_wisesight_like,th
7b6dd6b8-19a0-4971-88a6-f6eb79b8ae55,ความรวดเร็วแย่กว่าที่คิด,delivery,Negative,synthetic_wisesight_like,th
dc0c38e2-3327-4961-9fee-ce30626be601,ความคุ้มค่าควรปรับปรุง,product,Negative,synthetic_wisesight_like,th
